epoch,age_acc,age_loss,gender_acc,gender_loss,loss,val_age_acc,val_age_loss,val_gender_acc,val_gender_loss,val_loss
0,0.093333333333333338,22.28080574353536,0.62666666666666671,1.332036523024241,23.612842171986898,0.29999999999999999,2.4559612631797791,0.5,0.71521370410919194,3.1711749315261839
1,0.10666666666666667,17.920326223373412,0.51333333333333331,1.4189613521099091,19.339287668863932,0.10000000000000001,2.4558961987495422,0.69999999999999996,0.65365681052207947,3.109553027153015
2,0.11333333333333333,22.40161644935608,0.48666666666666669,1.4079057081540425,23.809522209167479,0.0,2.4042650580406191,0.40000000000000002,0.69991479516029353,3.104179859161377
3,0.093333333333333338,21.920632842381796,0.54666666666666663,1.3845964201291403,23.305229139328002,0.0,2.292638671398163,0.69999999999999996,0.67578635215759275,2.9684250116348267
4,0.12,17.792695881525674,0.5,1.393625545501709,19.186321601867675,0.20000000000000001,2.0812020659446717,0.69999999999999996,0.69304962158203121,2.7742516994476318
5,0.093333333333333338,40.579622430801393,0.45333333333333331,1.3894269418716432,41.969047918319703,0.10000000000000001,2.1096863985061645,0.59999999999999998,0.69045909047126774,2.80014545917511
6,0.11333333333333333,45.898246167500815,0.41999999999999998,1.3922225459416708,47.290468037923176,0.0,1.9745514154434205,0.5,0.6932049632072449,2.6677564144134522
7,0.19333333333333333,17.253231554031373,0.46666666666666667,1.3893202296892802,18.642551692326865,0.29999999999999999,2.0336719036102293,0.29999999999999999,0.69731037020683284,2.7309822797775269
8,0.17999999999999999,34.255378125508628,0.44,1.3929609664281208,35.648338689804078,0.10000000000000001,1.9667294144630432,0.80000000000000004,0.67750273942947392,2.6442321300506593
9,0.16,26.467834078470865,0.51333333333333331,1.3826147921880085,27.850448700586956,0.10000000000000001,1.9285065293312074,0.59999999999999998,0.68643303513526921,2.6149396181106566
10,0.17333333333333334,13.643263432184854,0.56666666666666665,1.3780550622940064,15.021318330764771,0.0,1.8617523670196534,0.5,0.69544541835784912,2.5571977615356447
11,0.37333333333333335,32.128649113972983,0.49333333333333335,1.3971897443135579,33.525839080810549,0.5,1.8757105827331544,0.69999999999999996,0.68472031950950618,2.5604309082031249
12,0.38666666666666666,21.706464560826621,0.45333333333333331,1.3941451565424601,23.100609712600708,0.0,1.8929437398910522,0.40000000000000002,0.69904239177703853,2.5919861078262327
13,0.34666666666666668,24.890696891148885,0.53333333333333333,1.3878450051943461,26.278542133967083,0.29999999999999999,1.9374211072921752,0.59999999999999998,0.68210784792900081,2.6195289850234986
14,0.46000000000000002,29.370500755310058,0.47333333333333333,1.3927126908302307,30.763213570912679,0.5,1.8889487981796265,0.5,0.69335825443267818,2.5823070049285888
15,0.49333333333333335,17.845905685424803,0.49333333333333335,1.3880712127685546,19.233977053960164,0.5,1.908473014831543,0.59999999999999998,0.68987080454826355,2.5983438253402711
16,0.44666666666666666,19.905837130546569,0.5,1.3904436151186625,21.296280825932822,0.40000000000000002,1.8099529147148132,0.29999999999999999,0.72181580662727352,2.5317687273025511
17,0.5,23.913817176818849,0.45333333333333331,1.3929046750068665,25.306721798578899,0.80000000000000004,1.737026572227478,0.69999999999999996,0.68994389176368709,2.426970434188843
18,0.41999999999999998,99.02444763183594,0.52000000000000002,1.3905507405598958,100.41499666849772,0.5,1.8973250389099121,0.5,0.69398128390312197,2.5913062810897829
19,0.36666666666666664,30.549723647435506,0.56666666666666665,1.3796888311704001,31.929412822723389,0.40000000000000002,1.8106678009033204,0.5,0.69802200794219971,2.508689785003662
20,0.41333333333333333,24.641987581253051,0.41333333333333333,1.3978601861000062,26.039847606023152,0.59999999999999998,1.8255707263946532,0.80000000000000004,0.68965390920639036,2.5152246475219728
21,0.41999999999999998,15.009313335418701,0.47333333333333333,1.3894493707021078,16.398762667973838,0.59999999999999998,1.8051081418991088,0.40000000000000002,0.6963935017585754,2.5015016794204712
22,0.36666666666666664,22.231392911275229,0.57333333333333336,1.3702860848108926,23.601679096221925,0.59999999999999998,2.0139470458030702,0.29999999999999999,0.72652046680450444,2.7404675245285035
23,0.17999999999999999,11.818690891265868,0.54666666666666663,1.3845869731903075,13.203277899424235,0.29999999999999999,1.8717453718185424,0.5,0.69529591202735896,2.567041277885437
24,0.39333333333333331,22.309239668846132,0.50666666666666671,1.3952789481480916,23.704518286387124,0.40000000000000002,1.757913088798523,0.59999999999999998,0.68935359120368955,2.447266626358032
25,0.36666666666666664,14.319163722991943,0.54666666666666663,1.3833766897519431,15.702540451685588,0.10000000000000001,1.8911946654319762,0.40000000000000002,0.70359945297241211,2.5947941303253175
26,0.32000000000000001,35.517193592389425,0.50666666666666671,1.3972878917058309,36.914480864206951,0.5,1.7883824110031128,0.40000000000000002,0.70046736598014836,2.4888498067855833
27,0.35333333333333333,15.483706820805867,0.49333333333333335,1.3903076847394307,16.874014571507772,0.10000000000000001,2.1334775328636169,0.5,0.69385364651679993,2.8273311853408813
28,0.35999999999999999,16.689704140027363,0.47333333333333333,1.3914561621348063,18.081160360972088,0.29999999999999999,1.9349555850028992,0.59999999999999998,0.68932322263717649,2.6242788553237917
29,0.39333333333333331,31.586581201553344,0.44666666666666666,1.3906435259183247,32.97722501118978,0.40000000000000002,1.8403796553611755,0.29999999999999999,0.70265855789184573,2.5430382251739503
30,0.45333333333333331,40.779451457659405,0.45333333333333331,1.3883945107460023,42.16784612973531,0.40000000000000002,1.8350285887718201,0.69999999999999996,0.68679079413414001,2.5218194007873533
31,0.47999999999999998,12.391274034182231,0.49333333333333335,1.3911135172843934,13.782387514114379,0.40000000000000002,1.8941855907440186,0.29999999999999999,0.69432224035263057,2.5885077953338622
32,0.25333333333333335,19.69981977144877,0.44,1.3895952407519023,21.089415060679119,0.29999999999999999,1.9087741494178772,0.69999999999999996,0.68885204792022703,2.5976262092590332
33,0.23333333333333334,16.955867830912272,0.46666666666666667,1.3891791979471841,18.345047006607057,0.5,1.8388836622238158,0.59999999999999998,0.68820831179618835,2.5270919561386109
34,0.44,22.379682830174765,0.46000000000000002,1.3947345113754273,23.774417063395184,0.29999999999999999,1.8236315488815307,0.20000000000000001,0.71480971574783325,2.5384412765502931
35,0.44666666666666666,11.911696745554606,0.49333333333333335,1.376306574344635,13.288003276189169,0.5,1.830038034915924,0.5,0.69555688500404356,2.5255949258804322
36,0.28000000000000003,35.465487416585283,0.54000000000000004,1.3867725690205892,36.852260328928629,0.59999999999999998,1.7708260774612428,0.69999999999999996,0.6688286185264587,2.4396546840667725
37,0.37333333333333335,72.069834578831987,0.44666666666666666,1.4010995380083719,73.470934000015262,0.0,1.844629454612732,0.5,0.69314683079719541,2.5377762556076049
38,0.32666666666666666,60.855969495773316,0.50666666666666671,1.3895176641146343,62.245487925211592,0.29999999999999999,1.7949694633483886,0.5,0.69315394759178162,2.4881234169006348
39,0.28000000000000003,16.769986244837444,0.46000000000000002,1.385309918721517,18.155296297073363,0.10000000000000001,1.8533978939056397,0.59999999999999998,0.68580897450447087,2.539206862449646
40,0.35999999999999999,17.504853343963624,0.48666666666666669,1.3972733116149902,18.902126715977985,0.5,1.8121401906013488,0.5,0.69339839220046995,2.5055385828018188
41,0.13333333333333333,37.954975221951806,0.46666666666666667,1.38874578555425,39.343720928827921,0.0,1.7512900352478027,0.40000000000000002,0.69409904479980467,2.4453890562057494
42,0.17333333333333334,25.911622362136839,0.46666666666666667,1.389422382513682,27.30104463895162,0.10000000000000001,1.814626431465149,0.29999999999999999,0.69819245338439939,2.5128189086914063
43,0.12,22.473439194361369,0.44,1.393005400498708,23.86644461631775,0.10000000000000001,1.8299932479858398,0.59999999999999998,0.69089275002479555,2.520886015892029
44,0.37333333333333335,41.744019161860145,0.51333333333333331,1.3905161698659261,43.134535334904989,0.59999999999999998,1.9401797652244568,0.29999999999999999,0.71261595487594609,2.6527957201004027
45,0.43333333333333335,15.839026781717935,0.39333333333333331,1.3915892815589905,17.230616146723431,0.59999999999999998,1.7777121186256408,0.40000000000000002,0.69728970527648926,2.4750018119812012
46,0.38,12.948099939028422,0.47333333333333333,1.3897108173370361,14.337810738881428,0.59999999999999998,1.7292840600013732,0.40000000000000002,0.69430589079856875,2.4235899448394775
47,0.46000000000000002,23.905056722958882,0.54000000000000004,1.3860614395141602,25.29111857096354,0.40000000000000002,1.7267423629760743,0.5,0.69359776973724363,2.420340132713318
48,0.26666666666666666,21.154481390317279,0.46666666666666667,1.3936278295516968,22.548109261194863,0.20000000000000001,1.8960246562957763,0.59999999999999998,0.69225703477859502,2.5882816791534422
49,0.38,84.755356168746943,0.62666666666666671,1.3588471229871113,86.114203122456871,0.29999999999999999,1.8981733083724976,0.59999999999999998,0.67828849554061887,2.5764618158340453
50,0.43333333333333335,42.985811856587731,0.46000000000000002,1.4086144161224365,44.394426679611207,0.40000000000000002,1.7985835552215577,0.40000000000000002,0.6935148417949677,2.4920983791351317
51,0.21333333333333335,25.526055340766906,0.44,1.3911543631553649,26.917209742863974,0.20000000000000001,1.8049330830574035,0.29999999999999999,0.69471287131309511,2.4996459484100342
52,0.22666666666666666,15.053438897132873,0.56666666666666665,1.3833523352940877,16.436791175206501,0.10000000000000001,1.7991951107978821,0.5,0.6977112472057343,2.4969063758850099
53,0.21333333333333335,25.389055999120078,0.48666666666666669,1.3948838543891906,26.783939504623412,0.29999999999999999,1.8022357463836669,0.40000000000000002,0.70479281544685368,2.5070286035537719
54,0.16666666666666666,18.955200494130452,0.44,1.3916130439440408,20.34681366920471,0.29999999999999999,2.1149558305740355,0.59999999999999998,0.69105875492095947,2.8060146093368532
55,0.18666666666666668,34.089783074061074,0.44666666666666666,1.3889102935791016,35.478693281809491,0.0,1.7837841749191283,0.5,0.69317627549171446,2.4769604206085205
56,0.30666666666666664,11.126910800933837,0.5,1.3929156033198038,12.519826377232869,0.40000000000000002,1.7323127031326293,0.5,0.69345003366470337,2.425762724876404
57,0.43333333333333335,21.672473448117575,0.52666666666666662,1.3825314291318258,23.055004994074505,0.20000000000000001,1.7889113187789918,0.40000000000000002,0.70326606035232542,2.492177391052246
58,0.41999999999999998,68.335199556350702,0.5,1.3947497471173604,69.729947992960618,0.5,1.9893119573593139,0.5,0.69317015409469607,2.682482123374939
59,0.44666666666666666,15.721190857887269,0.46666666666666667,1.389046630859375,17.110237445831299,0.40000000000000002,1.8030377507209778,0.69999999999999996,0.68888145089149477,2.4919192075729368
60,0.41333333333333333,34.937861029307051,0.47999999999999998,1.3901315132776897,36.327992115020749,0.5,1.8032159566879273,0.69999999999999996,0.69010745286941533,2.4933234214782716
61,0.54666666666666663,13.920574189821879,0.52000000000000002,1.3884786415100097,15.309052925109864,0.29999999999999999,1.8422286748886108,0.40000000000000002,0.70988118052482607,2.5521098852157591
62,0.42666666666666669,13.880544230143229,0.52666666666666662,1.3871738529205322,15.267718019485473,0.20000000000000001,1.8498793959617614,0.59999999999999998,0.67982126474380489,2.5297006368637085
63,0.41999999999999998,22.06865750471751,0.51333333333333331,1.3896449089050293,23.45830223083496,0.59999999999999998,1.8221329808235169,0.5,0.69551826715469356,2.5176512718200685
64,0.44666666666666666,18.360962839126586,0.47333333333333333,1.3936816716194154,19.754644292195639,0.40000000000000002,1.8003772377967835,0.40000000000000002,0.70093393325805664,2.5013111591339112
65,0.42666666666666669,30.032045003573099,0.57333333333333336,1.3783917506535848,31.410436687469481,0.59999999999999998,1.7352983832359314,0.5,0.69868294000625608,2.4339813470840452
66,0.5,12.073056646982829,0.42666666666666669,1.3995751023292542,13.472631731033324,0.29999999999999999,1.8324055075645447,0.40000000000000002,0.6952217757701874,2.5276273250579835
67,0.20000000000000001,31.202715724309286,0.53333333333333333,1.3841363541285197,32.586852750778199,0.20000000000000001,1.7514966130256653,0.10000000000000001,0.71890470981597898,2.4704013109207152
68,0.10666666666666667,14.68720600605011,0.62,1.355051900545756,16.042257928848265,0.40000000000000002,1.765789771080017,0.40000000000000002,0.72350979447364805,2.4892996072769167
69,0.35999999999999999,18.391769668261212,0.53333333333333333,1.3930140964190165,19.78478362083435,0.69999999999999996,1.7685250282287597,0.40000000000000002,0.71212562322616579,2.4806506395339967
70,0.41999999999999998,37.341432968775429,0.47333333333333333,1.4037752930323284,38.745208250681557,0.40000000000000002,1.8843138456344604,0.5,0.69314705133438115,2.5774609327316282
71,0.47333333333333333,34.801034523646038,0.53333333333333333,1.3881872701644897,36.189222424825033,0.5,1.868317151069641,0.40000000000000002,0.69389739632606506,2.5622145891189576
72,0.45333333333333331,127.20634772618611,0.48666666666666669,1.3917826215426128,128.59812802632649,0.69999999999999996,1.7261712193489074,0.59999999999999998,0.68777201771736141,2.4139432191848753
73,0.38666666666666666,19.486180577278137,0.5,1.3848700539271037,20.871050729751587,0.69999999999999996,1.9797151803970336,0.5,0.69370198249816895,2.6734171390533445
74,0.44666666666666666,20.101211433410644,0.49333333333333335,1.3925822432835897,21.49379366874695,0.20000000000000001,1.8977880001068115,0.80000000000000004,0.68956615328788762,2.5873541831970215
75,0.44,29.817392524083456,0.5,1.3889673082033793,31.206359923680623,0.80000000000000004,1.7391372919082642,0.59999999999999998,0.6893252849578857,2.4284625768661501
76,0.39333333333333331,53.299502417246501,0.52666666666666662,1.3893314504623413,54.688834495544434,0.29999999999999999,1.7750203967094422,0.59999999999999998,0.68874078989028931,2.4637612104415894
77,0.41333333333333333,29.935499590237935,0.44666666666666666,1.3927714006106058,31.328270705540977,0.5,1.754188632965088,0.5,0.69315932989120488,2.4473479747772218
78,0.19333333333333333,87.836594959894811,0.45333333333333331,1.392065319220225,89.228660516738898,0.40000000000000002,1.8987685203552247,0.59999999999999998,0.68800278902053835,2.5867713212966921
79,0.20000000000000001,12.466112346649171,0.46000000000000002,1.3877456577618916,13.853858048121134,0.29999999999999999,1.7338029384613036,0.80000000000000004,0.68447561264038081,2.4182785272598268
80,0.23333333333333334,15.343407208124797,0.55333333333333334,1.3835665067036946,16.726973683039347,0.10000000000000001,2.1307268023490904,0.5,0.694194620847702,2.8249214410781862
81,0.16666666666666666,39.815385044415791,0.46000000000000002,1.3950543093681336,41.21043901761373,0.10000000000000001,1.8046957373619079,0.40000000000000002,0.69350033402442934,2.4981960535049437
82,0.24666666666666667,76.029522984822592,0.44666666666666666,1.3908927408854166,77.420415703455603,0.0,1.8779537916183471,0.40000000000000002,0.69448772072792053,2.5724415540695191
83,0.20666666666666667,17.598365446726483,0.54000000000000004,1.3839746562639872,18.982340154647826,0.29999999999999999,1.8107734441757202,0.59999999999999998,0.68686805367469783,2.4976414680480956
84,0.21333333333333335,27.073963176409404,0.45333333333333331,1.387698233127594,28.461661246617634,0.29999999999999999,1.9020317077636719,0.69999999999999996,0.67535500526428227,2.5773866891860964
85,0.47999999999999998,14.100613854726156,0.54666666666666663,1.3810129443804422,15.481626672744751,0.40000000000000002,1.8759523630142212,0.20000000000000001,0.73744773864746094,2.61340012550354
86,0.43333333333333335,29.330456868807474,0.47333333333333333,1.4038073865572611,30.73426485379537,0.29999999999999999,1.82627614736557,0.40000000000000002,0.69659714102745052,2.5228732824325562
87,0.42666666666666669,18.797100343704223,0.50666666666666671,1.3904939119021098,20.187594216664632,0.40000000000000002,1.7950512647628785,0.80000000000000004,0.66890901923179624,2.4639602899551392
88,0.41999999999999998,60.824572582244876,0.44,1.3870272080103556,62.211599683761598,0.80000000000000004,1.8301511287689209,0.29999999999999999,0.70286052823066714,2.5330116748809814
89,0.32000000000000001,19.874052346547444,0.47999999999999998,1.3939409391085307,21.267993437449139,0.20000000000000001,1.8843726158142089,0.40000000000000002,0.69953007698059078,2.5839026927947999
90,0.41999999999999998,13.963681138356527,0.48666666666666669,1.3910141348838807,15.354695281982423,0.80000000000000004,1.7996617436408997,0.5,0.6932273805141449,2.4928891420364381
91,0.25333333333333335,13.892235409418742,0.47999999999999998,1.3881868060429892,15.280422134399414,0.29999999999999999,1.7415602803230286,0.5,0.69333400726318362,2.4348942995071412
92,0.36666666666666664,12.757077512741089,0.5,1.3894127917289734,14.146490290959676,0.5,1.7203736305236816,0.5,0.69331709146499632,2.413690757751465
93,0.23999999999999999,27.866840321222941,0.48666666666666669,1.3907144562403362,29.257554782231647,0.0,1.8517621159553528,0.40000000000000002,0.69364511370658877,2.5454072475433351
94,0.28000000000000003,11.305501313209534,0.52000000000000002,1.3842658138275146,12.689767169952393,0.29999999999999999,1.7260046601295471,0.29999999999999999,0.70976680517196655,2.4357714653015137
95,0.46000000000000002,36.39848482290904,0.45333333333333331,1.3954462496439617,37.79393144607544,0.5,1.7130918622016906,0.29999999999999999,0.69638536572456355,2.4094772577285766
96,0.46666666666666667,17.730443603197735,0.54000000000000004,1.3857622742652893,19.11620569229126,0.29999999999999999,1.7221028447151183,0.69999999999999996,0.68293065428733823,2.4050335168838499
97,0.38,81.760033154487616,0.51333333333333331,1.3946329124768575,83.154667619069414,0.59999999999999998,1.7177674770355225,0.59999999999999998,0.68649224638938899,2.404259705543518
98,0.42666666666666669,14.223798626263937,0.39333333333333331,1.3901220266024272,15.613920593261719,0.0,1.841922676563263,0.29999999999999999,0.69364374876022339,2.5355663776397703
99,0.46666666666666667,31.43236205259959,0.46666666666666667,1.3912195388476054,32.823582544326783,0.40000000000000002,1.7584409117698669,0.5,0.69325785040855403,2.4516987562179566
100,0.40000000000000002,97.285662415822344,0.39333333333333331,1.3905251089731852,98.676188688278202,0.40000000000000002,1.8868691086769105,0.20000000000000001,0.70158321261405943,2.5884522914886476
101,0.40000000000000002,40.112107486724852,0.43333333333333335,1.3897993501027426,41.501906770070391,0.20000000000000001,1.887447714805603,0.59999999999999998,0.69303920865058899,2.5804869174957275
102,0.41333333333333333,31.955711925824485,0.41333333333333333,1.3907991949717204,33.346511545181272,0.40000000000000002,1.807895803451538,0.80000000000000004,0.69105235338211057,2.4989481687545778
103,0.41999999999999998,14.499698958396912,0.5,1.3875998934110005,15.887298838297527,0.5,1.7567076206207275,0.29999999999999999,0.69977674484252927,2.4564843654632567
104,0.38,20.454790798823037,0.46000000000000002,1.3936257855097454,21.848416528701783,0.10000000000000001,1.8062539100646973,0.20000000000000001,0.70194283723831175,2.50819673538208
105,0.22,37.087533117930093,0.47999999999999998,1.3910088483492533,38.47854230880737,0.5,1.7816633582115173,0.80000000000000004,0.68621823787689207,2.4678815364837647
106,0.40666666666666668,20.034111878077191,0.46000000000000002,1.3896109334627786,21.423722845713296,0.5,1.8705562233924866,0.40000000000000002,0.69336999654769893,2.5639262199401855
107,0.28000000000000003,82.281319444974258,0.44666666666666666,1.388500694433848,83.669820028940833,0.59999999999999998,1.7372435331344604,0.5,0.6932737469673157,2.4305172920227052
108,0.20000000000000001,20.651122190157572,0.47999999999999998,1.3908647735913595,22.041986932754515,0.5,1.8515544414520264,0.5,0.69531594514846806,2.5468703985214232
109,0.41333333333333333,14.372746326128642,0.48666666666666669,1.3928123315175374,15.765558617909749,0.40000000000000002,1.7999260187149049,0.5,0.69417756795883179,2.4941035985946653
110,0.26666666666666666,15.184522026379904,0.50666666666666671,1.3709867787361145,16.555508845647175,0.29999999999999999,1.762458074092865,0.40000000000000002,0.71435396075248714,2.4768120527267454
111,0.30666666666666664,19.772113396326702,0.50666666666666671,1.3979771121342977,21.170090525945028,0.59999999999999998,1.7592192769050599,0.5,0.69415042996406551,2.4533697366714478
112,0.39333333333333331,49.41994268576304,0.47333333333333333,1.3947314977645875,50.814674539566042,0.59999999999999998,1.7537129044532775,0.69999999999999996,0.68745671510696416,2.4411696195602417
113,0.29333333333333333,11.214422367413839,0.53333333333333333,1.3851961207389831,12.599618453979492,0.5,1.7242929816246033,0.59999999999999998,0.68551949262619016,2.4098124980926512
114,0.44666666666666666,41.021903424263002,0.47333333333333333,1.3958827940622967,42.417787027359012,0.5,1.7285374402999878,0.20000000000000001,0.6984870433807373,2.4270244598388673
115,0.43333333333333335,38.135521450042724,0.41999999999999998,1.3922998547554015,39.527820959091187,0.40000000000000002,1.7653760075569154,0.5,0.69332711100578304,2.4587031364440919
116,0.52666666666666662,14.934276107152304,0.47999999999999998,1.3888785115877786,16.323154554367065,0.5,1.7547927856445313,0.5,0.6949458539485931,2.4497386455535888
117,0.36666666666666664,19.082466882069905,0.46666666666666667,1.3897373930613199,20.472204106648764,0.29999999999999999,1.7631470799446105,0.69999999999999996,0.68611196279525755,2.4492590427398682
118,0.39333333333333331,39.772537461916606,0.43333333333333335,1.3930002967516582,41.165538419087731,0.20000000000000001,1.8027407407760621,0.59999999999999998,0.68895430564880367,2.4916950464248657
119,0.50666666666666671,34.662103578249614,0.47333333333333333,1.3905088496208191,36.05261233965556,0.29999999999999999,1.858225131034851,0.29999999999999999,0.71033223867416384,2.568557357788086
120,0.35333333333333333,19.71020744641622,0.46666666666666667,1.3912347984313964,21.101442289352416,0.40000000000000002,1.8699949264526368,0.29999999999999999,0.70067740678787227,2.5706723451614382
121,0.17999999999999999,82.695313165982569,0.46666666666666667,1.3856199216842651,84.08093007723491,0.40000000000000002,1.8276203632354737,0.69999999999999996,0.68138619065284733,2.5090065240859984
122,0.20000000000000001,20.00866069316864,0.38644999980926514,1.3948143005371094,21.403474960327149,0.5,1.8688335895538331,0.69999999999999996,0.69127591848373415,2.5601094961166382
123,0.42666666666666669,21.032004392941793,0.54000000000000004,1.3798998785018921,22.411904293696086,0.59999999999999998,1.8435353279113769,0.5,0.69463752508163457,2.5381728649139403
124,0.38666666666666666,15.293185917536418,0.54666666666666663,1.3842621898651124,16.677448164621989,0.59999999999999998,1.7309490799903871,0.59999999999999998,0.68290388584136963,2.4138529777526854
125,0.29999999999999999,15.625556106567382,0.52666666666666662,1.3901051966349285,17.015661284128825,0.40000000000000002,2.277979815006256,0.5,0.69440103769302364,2.9723808288574221
126,0.5,18.633636581103008,0.42666666666666669,1.3963636287053427,20.030000267028807,0.29999999999999999,1.768543040752411,0.59999999999999998,0.69074200391769414,2.4592850208282471
127,0.31333333333333335,34.253337701161705,0.52000000000000002,1.3808816035588583,35.634219220479331,0.10000000000000001,1.9263081669807434,0.5,0.69490606784820552,2.621214246749878
128,0.29999999999999999,12.189125455220541,0.52666666666666662,1.3902101214726765,13.579335556030273,0.40000000000000002,1.7313749074935914,0.29999999999999999,0.70837666988372805,2.4397515535354612
129,0.45333333333333331,86.485729398727415,0.54000000000000004,1.385991096496582,87.871722256342565,0.5,2.037120294570923,0.59999999999999998,0.68497799038887019,2.7220982789993284
130,0.44,32.337013497352601,0.56666666666666665,1.3766934521993002,33.713707157770791,0.10000000000000001,1.7839171767234803,0.5,0.69617388844490047,2.4800910472869875
131,0.40666666666666668,21.926702672640484,0.50666666666666671,1.3972048115730287,23.323907556533815,0.5,1.7527167320251464,0.69999999999999996,0.67868056297302248,2.4313973188400269
